Key;Updated;Created;Name;Arbeitsplatz;Kassentyp;NL Number;Betriebsstelle;Hostname;IP-Adresse;Modell;Seriennummer;Betriebssystem;Prozessor;Installationsdatum;Lifecycle Status;1st-Level-Service-Unit;2nd-Level-Service-Unit;External-Service-Provider;Kommentar;SCO/Bargeldabwicklung
CIOS-235419;2023-11-21T09:32:13.663Z;2023-06-20T17:24:55.477Z;PC - Kasse 44 - DE0650CPOS20044;CIOS-215258;CIOS-209252;CIOS-63929;CIOS-209257;DE0650CPOS20044;10.253.124.144;CIOS-209269;SN - PC - Kasse 44 - DE0650CPOS20044;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235420;2023-11-03T14:26:16.375Z;2023-06-20T17:24:55.483Z;PC - Kasse 44 - DE0652CPOS20044;CIOS-215258;CIOS-209252;CIOS-63822;CIOS-209257;DE0652CPOS20044;10.250.99.144;CIOS-209269;SN - PC - Kasse 44 - DE0652CPOS20044;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235421;2023-11-27T08:01:43.634Z;2023-06-20T17:24:55.530Z;PC - Kasse 44 - DE0654CPOS20044;CIOS-215258;CIOS-209252;CIOS-63835;CIOS-209257;DE0654CPOS20044;10.250.111.144;CIOS-209267;8CN3410F5F;CIOS-209262;CIOS-209274;23.11.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;Ja
CIOS-235422;2023-06-29T10:26:08.284Z;2023-06-20T17:24:55.537Z;PC - Kasse 44 - DE0655CPOS20044;CIOS-215258;CIOS-209252;CIOS-63905;CIOS-209257;DE0655CPOS20044;10.250.103.144;CIOS-209269;SN - PC - Kasse 44 - DE0655CPOS20044;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235423;2024-02-13T07:53:32.082Z;2023-06-20T17:24:55.584Z;PC - Kasse 44 - DE0656CPOS20044;CIOS-215258;CIOS-209252;CIOS-63770;CIOS-209257;DE0656CPOS20044;10.250.102.144;CIOS-209269;SN - PC - Kasse 44 - DE0656CPOS20044;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;Ja
CIOS-235424;2023-06-29T10:26:08.322Z;2023-06-20T17:24:55.592Z;PC - Kasse 44 - DE0658CPOS20044;CIOS-215258;CIOS-209252;CIOS-63859;CIOS-209257;DE0658CPOS20044;10.250.105.144;CIOS-209269;SN - PC - Kasse 44 - DE0658CPOS20044;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235425;2023-06-29T10:26:08.323Z;2023-06-20T17:24:55.639Z;PC - Kasse 44 - DE0659CPOS20044;CIOS-215258;CIOS-209252;CIOS-63847;CIOS-209257;DE0659CPOS20044;10.250.107.144;CIOS-209269;SN - PC - Kasse 44 - DE0659CPOS20044;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235426;2023-06-29T10:26:08.361Z;2023-06-20T17:24:55.648Z;PC - Kasse 44 - DE0661CPOS20044;CIOS-215258;CIOS-209252;CIOS-63923;CIOS-209257;DE0661CPOS20044;10.250.106.144;CIOS-209269;SN - PC - Kasse 44 - DE0661CPOS20044;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235427;2023-06-29T10:26:08.362Z;2023-06-20T17:24:55.704Z;PC - Kasse 44 - DE0663CPOS20044;CIOS-215258;CIOS-209252;CIOS-63832;CIOS-209257;DE0663CPOS20044;10.250.114.144;CIOS-209269;SN - PC - Kasse 44 - DE0663CPOS20044;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235428;2024-02-20T15:06:06.446Z;2023-06-20T17:24:55.710Z;PC - Kasse 44 - DE0665CPOS20044;CIOS-215258;CIOS-209252;CIOS-63866;CIOS-209257;DE0665CPOS20044;10.250.117.144;CIOS-209269;SN - PC - Kasse 44 - DE0665CPOS20044;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235429;2024-02-21T13:48:16.440Z;2023-06-20T17:24:55.764Z;PC - Kasse 44 - DE0667CPOS20044;CIOS-215258;CIOS-209252;CIOS-63953;CIOS-209257;DE0667CPOS20044;10.250.119.144;CIOS-209269;SN - PC - Kasse 44 - DE0667CPOS20044;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235430;2024-02-05T11:09:08.439Z;2023-06-20T17:24:55.764Z;PC - Kasse 44 - DE0668CPOS20044;CIOS-215258;CIOS-209252;CIOS-63962;CIOS-209257;DE0668CPOS20044;10.250.121.144;CIOS-209267;8CN350034R;CIOS-209262;;17.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;Ja
CIOS-235431;2024-01-12T12:57:26.454Z;2023-06-20T17:24:55.821Z;PC - Kasse 44 - DE0669CPOS20044;CIOS-215258;CIOS-209252;CIOS-63818;CIOS-209257;DE0669CPOS20044;10.250.122.144;CIOS-209267;SN - PC - Kasse 44 - DE0669CPOS20044;CIOS-209262;;10.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;Ja
CIOS-235432;2024-01-12T12:30:26.749Z;2023-06-20T17:24:55.822Z;PC - Kasse 44 - DE0814CPOS20044;CIOS-215258;CIOS-209252;CIOS-63764;CIOS-209257;DE0814CPOS20044;10.250.48.144;CIOS-209267;SN - PC - Kasse 44 - DE0814CPOS20044;CIOS-209262;;10.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;Ja
CIOS-235433;2023-06-29T10:26:08.523Z;2023-06-20T17:24:55.879Z;PC - Kasse 44 - DE0851CPOS20044;CIOS-215258;CIOS-209252;CIOS-63839;CIOS-209257;DE0851CPOS20044;10.250.123.144;CIOS-209269;SN - PC - Kasse 44 - DE0851CPOS20044;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235434;2024-02-02T12:21:05.289Z;2023-06-20T17:24:55.879Z;PC - Kasse 44 - DE0840CPOS20044;CIOS-215258;CIOS-209252;CIOS-63759;CIOS-209257;DE0840CPOS20044;10.250.36.144;CIOS-209269;SN - PC - Kasse 44 - DE0840CPOS20044;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235435;2024-02-20T14:48:02.670Z;2023-06-20T17:24:55.937Z;PC - Kasse 44 - DE0852CPOS20044;CIOS-215258;CIOS-209252;CIOS-63857;CIOS-209257;DE0852CPOS20044;10.250.125.144;CIOS-209267;8CN3460B01;CIOS-209262;;20.02.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;Ja
CIOS-235436;2024-01-24T08:26:36.245Z;2023-06-20T17:24:55.941Z;PC - Kasse 44 - DE0853CPOS20044;CIOS-215258;CIOS-209252;CIOS-63861;CIOS-209257;DE0853CPOS20044;10.250.126.144;CIOS-209267;SN - PC - Kasse 44 - DE0853CPOS20044;CIOS-209262;;22.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;Ja
CIOS-235437;2024-02-05T08:31:57.613Z;2023-06-20T17:24:55.994Z;PC - Kasse 44 - DE0856CPOS20044;CIOS-215258;CIOS-209252;CIOS-63846;CIOS-209257;DE0856CPOS20044;10.250.130.144;CIOS-209267;8CN34609ZT;CIOS-209262;;16.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;Ja
CIOS-235438;2023-11-10T10:11:09.897Z;2023-06-20T17:24:55.996Z;PC - Kasse 44 - DE0859CPOS20044;CIOS-215258;CIOS-209252;CIOS-63934;CIOS-209257;DE0859CPOS20044;10.250.134.144;CIOS-209269;SN - PC - Kasse 44 - DE0859CPOS20044;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;Ja
CIOS-235439;2024-02-05T08:20:18.934Z;2023-06-20T17:24:56.055Z;PC - Kasse 44 - DE0865CPOS20044;CIOS-215258;CIOS-209252;CIOS-63836;CIOS-209257;DE0865CPOS20044;10.250.141.144;CIOS-209269;SN - PC - Kasse 44 - DE0865CPOS20044;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;Ja
CIOS-235440;2024-01-08T13:57:34.896Z;2023-06-20T17:24:56.058Z;PC - Kasse 44 - DE0868CPOS20044;CIOS-215258;CIOS-209252;CIOS-64014;CIOS-209257;DE0868CPOS20044;10.250.147.144;CIOS-209267;8CN3410DQY;CIOS-209262;CIOS-209274;30.11.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;Ja
CIOS-235441;2024-01-16T15:44:07.286Z;2023-06-20T17:24:56.114Z;PC - Kasse 44 - DE0870CPOS20044;CIOS-215258;CIOS-209252;CIOS-63921;CIOS-209257;DE0870CPOS20044;10.250.146.144;CIOS-209267;8CN35002MV;CIOS-209262;CIOS-209274;16.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235442;2024-02-27T11:02:58.733Z;2023-06-20T17:24:56.114Z;PC - Kasse 44 - DE0871CPOS20044;CIOS-215258;CIOS-209252;CIOS-63976;CIOS-209257;DE0871CPOS20044;10.250.149.144;CIOS-209267;SN - PC - Kasse 44 - DE0871CPOS20044;CIOS-209262;CIOS-209274;27.02.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235443;2024-02-21T13:33:04.250Z;2023-06-20T17:24:56.168Z;PC - Kasse 44 - DE0872CPOS20044;CIOS-215258;CIOS-209252;CIOS-63788;CIOS-209257;DE0872CPOS20044;10.250.155.144;CIOS-209267;8CN35002YD;CIOS-209262;;20.02.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;Ja
CIOS-235444;2023-06-29T10:26:08.723Z;2023-06-20T17:24:56.169Z;PC - Kasse 44 - DE0874CPOS20044;CIOS-215258;CIOS-209252;CIOS-63827;CIOS-209257;DE0874CPOS20044;10.253.174.144;CIOS-209269;SN - PC - Kasse 44 - DE0874CPOS20044;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235445;2023-06-29T10:26:08.737Z;2023-06-20T17:24:56.224Z;PC - Kasse 44 - DE0875CPOS20044;CIOS-215258;CIOS-209252;CIOS-63950;CIOS-209257;DE0875CPOS20044;10.253.75.144;CIOS-209269;SN - PC - Kasse 44 - DE0875CPOS20044;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235446;2023-06-29T10:26:08.761Z;2023-06-20T17:24:56.224Z;PC - Kasse 44 - DE0877CPOS20044;CIOS-215258;CIOS-209252;CIOS-63984;CIOS-209257;DE0877CPOS20044;10.253.87.144;CIOS-209269;SN - PC - Kasse 44 - DE0877CPOS20044;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235447;2023-06-29T10:26:08.774Z;2023-06-20T17:24:56.280Z;PC - Kasse 44 - DE0879CPOS20044;CIOS-215258;CIOS-209252;CIOS-63919;CIOS-209257;DE0879CPOS20044;10.253.79.144;CIOS-209269;SN - PC - Kasse 44 - DE0879CPOS20044;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235448;2023-06-29T10:26:08.799Z;2023-06-20T17:24:56.282Z;PC - Kasse 44 - DE0890CPOS20044;CIOS-215258;CIOS-209252;CIOS-63778;CIOS-209257;DE0890CPOS20044;10.250.162.144;CIOS-209269;SN - PC - Kasse 44 - DE0890CPOS20044;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235449;2023-06-29T10:26:08.811Z;2023-06-20T17:24:56.331Z;PC - Kasse 44 - DE0891CPOS20044;CIOS-215258;CIOS-209252;CIOS-63945;CIOS-209257;DE0891CPOS20044;10.250.166.144;CIOS-209269;SN - PC - Kasse 44 - DE0891CPOS20044;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235450;2023-06-29T10:26:08.836Z;2023-06-20T17:24:56.333Z;PC - Kasse 44 - DE0892CPOS20044;CIOS-215258;CIOS-209252;CIOS-63758;CIOS-209257;DE0892CPOS20044;10.250.170.144;CIOS-209269;SN - PC - Kasse 44 - DE0892CPOS20044;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235451;2023-06-29T10:26:08.849Z;2023-06-20T17:24:56.385Z;PC - Kasse 44 - DE0894CPOS20044;CIOS-215258;CIOS-209252;CIOS-63897;CIOS-209257;DE0894CPOS20044;10.253.94.144;CIOS-209269;SN - PC - Kasse 44 - DE0894CPOS20044;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235452;2023-06-29T10:26:08.875Z;2023-06-20T17:24:56.390Z;PC - Kasse 44 - DE0898CPOS20044;CIOS-215258;CIOS-209252;CIOS-204568;CIOS-209257;DE0898CPOS20044;10.253.98.144;CIOS-209267;SN - PC - Kasse 44 - DE0898CPOS20044;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235453;2023-06-29T10:26:08.896Z;2023-06-20T17:24:56.442Z;PC - Kasse 44 - LU0930COSC20044;CIOS-215258;CIOS-209252;CIOS-63790;CIOS-209257;LU0930COSC20044;10.52.4.104;CIOS-209268;SN - PC - Kasse 44 - LU0930COSC20044;CIOS-209266;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235454;2023-06-29T10:26:08.917Z;2023-06-20T17:24:56.447Z;PC - Kasse 45 - DE0531CPOS20045;CIOS-215259;CIOS-209252;CIOS-63968;CIOS-209257;DE0531CPOS20045;10.250.37.145;CIOS-209269;SN - PC - Kasse 45 - DE0531CPOS20045;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235455;2023-06-29T10:26:08.934Z;2023-06-20T17:24:56.501Z;PC - Kasse 45 - DE0560CPOS20045;CIOS-215259;CIOS-209252;CIOS-63840;CIOS-209256;DE0560CPOS20045;10.250.244.145;CIOS-209269;SN - PC - Kasse 45 - DE0560CPOS20045;CIOS-209263;;14.04.2021;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235456;2023-11-21T14:09:30.244Z;2023-06-20T17:24:56.508Z;PC - Kasse 45 - DE0561CPOS20045;CIOS-215259;CIOS-209252;CIOS-63940;CIOS-209257;DE0561CPOS20045;10.253.148.145;CIOS-209267;8CN2281P31;CIOS-209263;;07.11.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;Nein
CIOS-235457;2023-08-01T08:21:02.213Z;2023-06-20T17:24:56.559Z;PC - Kasse 45 - DE0566CPOS20045;CIOS-215259;CIOS-209252;CIOS-63803;CIOS-209257;DE0566CPOS20045;10.250.156.145;CIOS-209269;SN - PC - Kasse 45 - DE0566CPOS20045;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;Nein
CIOS-235458;2023-12-21T08:34:37.132Z;2023-06-20T17:24:56.560Z;PC - Kasse 45 - DE0608CPOS20045;CIOS-215259;CIOS-209252;CIOS-63868;CIOS-209257;DE0608CPOS20045;10.250.42.145;CIOS-209269;SN - PC - Kasse 45 - DE0608CPOS20045;CIOS-209263;;;8;CIOS-181;CIOS-99643;CIOS-220770;;Nein
CIOS-235459;2023-11-03T15:49:16.391Z;2023-06-20T17:24:56.607Z;PC - Kasse 45 - DE0643CPOS20045;CIOS-215259;CIOS-209252;CIOS-63762;CIOS-209257;DE0643CPOS20045;10.250.97.145;CIOS-209269;SN - PC - Kasse 45 - DE0643CPOS20045;CIOS-209263;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235460;2024-02-20T15:06:13.588Z;2023-06-20T17:24:56.609Z;PC - Kasse 45 - DE0665CPOS20045;CIOS-215259;CIOS-209252;CIOS-63866;CIOS-209257;DE0665CPOS20045;10.250.117.151;CIOS-209269;SN - PC - Kasse 45 - DE0665CPOS20045;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;Nein
CIOS-235461;2023-06-29T10:26:09.058Z;2023-06-20T17:24:56.657Z;PC - Kasse 45 - DE0890CPOS20045;CIOS-215259;CIOS-209252;CIOS-63778;CIOS-209260;DE0890CPOS20045;10.250.162.145;CIOS-209269;SN - PC - Kasse 45 - DE0890CPOS20045;CIOS-209262;;05.03.2021;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235462;2023-06-29T10:26:09.077Z;2023-06-20T17:24:56.660Z;PC - Kasse 45 - DE0898CPOS20045;CIOS-215259;CIOS-209252;CIOS-204568;CIOS-209259;DE0898CPOS20045;10.253.98.145;CIOS-209267;SN - PC - Kasse 45 - DE0898CPOS20045;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235463;2023-06-29T10:26:09.095Z;2023-06-20T17:24:56.709Z;PC - Kasse 46 - DE0531CPOS20046;CIOS-215260;CIOS-209252;CIOS-63968;CIOS-209257;DE0531CPOS20046;10.250.37.146;CIOS-209269;SN - PC - Kasse 46 - DE0531CPOS20046;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235464;2023-06-29T10:26:09.115Z;2023-06-20T17:24:56.710Z;PC - Kasse 46 - DE0560CPOS20046;CIOS-215260;CIOS-209252;CIOS-63840;CIOS-209256;DE0560CPOS20046;10.250.244.146;CIOS-209269;SN - PC - Kasse 46 - DE0560CPOS20046;CIOS-209263;;14.04.2021;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235465;2023-12-21T08:35:01.298Z;2023-06-20T17:24:56.765Z;PC - Kasse 46 - DE0608CPOS20046;CIOS-215260;CIOS-209252;CIOS-63868;CIOS-209257;DE0608CPOS20046;10.250.42.146;CIOS-209269;SN - PC - Kasse 46 - DE0608CPOS20046;CIOS-209263;;;8;CIOS-181;CIOS-99643;CIOS-220770;;Nein
CIOS-235466;2023-08-01T08:12:39.086Z;2023-06-20T17:24:56.765Z;PC - Kasse 46 - DE0566CPOS20046;CIOS-215260;CIOS-209252;CIOS-63803;CIOS-209257;DE0566CPOS20046;10.250.156.146;CIOS-209269;SN - PC - Kasse 46 - DE0566CPOS20046;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;Nein
CIOS-235467;2023-11-03T15:49:28.680Z;2023-06-20T17:24:56.815Z;PC - Kasse 46 - DE0643CPOS20046;CIOS-215260;CIOS-209252;CIOS-63762;CIOS-209257;DE0643CPOS20046;10.250.97.146;CIOS-209269;SN - PC - Kasse 46 - DE0643CPOS20046;CIOS-209263;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235468;2024-02-20T15:06:19.550Z;2023-06-20T17:24:56.815Z;PC - Kasse 46 - DE0665CPOS20046;CIOS-215260;CIOS-209252;CIOS-63866;CIOS-209257;DE0665CPOS20046;10.250.117.102;CIOS-209269;SN - PC - Kasse 46 - DE0665CPOS20046;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;Nein
CIOS-235469;2023-06-29T10:26:09.217Z;2023-06-20T17:24:56.870Z;PC - Kasse 46 - DE0890CPOS20046;CIOS-215260;CIOS-209252;CIOS-63778;CIOS-209260;DE0890CPOS20046;10.250.162.146;CIOS-209269;SN - PC - Kasse 46 - DE0890CPOS20046;CIOS-209262;;05.03.2021;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235470;2023-08-07T12:59:44.699Z;2023-06-20T17:24:56.870Z;PC - Kasse 47 - DE0560CPOS20047;CIOS-241964;CIOS-209252;CIOS-63840;CIOS-209256;DE0560CPOS20047;10.250.244.147;CIOS-209269;SN - PC - Kasse 47 - DE0560CPOS20047;CIOS-209263;;14.04.2021;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235471;2023-08-07T13:18:44.418Z;2023-06-20T17:24:56.930Z;PC - Kasse 47 - DE0566CPOS20047;CIOS-241964;CIOS-209252;CIOS-63803;CIOS-209257;DE0566CPOS20047;10.250.156.147;CIOS-209269;SN - PC - Kasse 47 - DE0566CPOS20047;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235472;2023-11-03T15:49:38.862Z;2023-06-20T17:24:56.930Z;PC - Kasse 47 - DE0643CPOS20047;CIOS-241964;CIOS-209252;CIOS-63762;CIOS-209257;DE0643CPOS20047;10.250.97.147;CIOS-209269;SN - PC - Kasse 47 - DE0643CPOS20047;CIOS-209263;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235473;2023-08-07T13:00:17.342Z;2023-06-20T17:24:56.981Z;PC - Kasse 48 - DE0560CPOS20048;CIOS-241965;CIOS-209252;CIOS-63840;CIOS-209256;DE0560CPOS20048;10.250.244.148;CIOS-209269;SN - PC - Kasse 48 - DE0560CPOS20048;CIOS-209263;;14.04.2021;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235474;2023-08-07T13:19:01.509Z;2023-06-20T17:24:56.983Z;PC - Kasse 48 - DE0566CPOS20048;CIOS-241965;CIOS-209252;CIOS-63803;CIOS-209257;DE0566CPOS20048;10.250.156.148;CIOS-209269;SN - PC - Kasse 48 - DE0566CPOS20048;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235475;2023-11-03T15:49:47.989Z;2023-06-20T17:24:57.035Z;PC - Kasse 48 - DE0643CPOS20048;CIOS-241965;CIOS-209252;CIOS-63762;CIOS-209257;DE0643CPOS20048;10.250.97.148;CIOS-209269;SN - PC - Kasse 48 - DE0643CPOS20048;CIOS-209263;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235476;2023-06-29T10:26:09.366Z;2023-06-20T17:24:57.036Z;PC - Kasse 61 - DE0300CPOS20061;CIOS-215261;CIOS-209248;CIOS-63842;CIOS-209257;DE0300CPOS20061;10.250.248.161;CIOS-209269;SN - PC - Kasse 61 - DE0300CPOS20061;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235477;2023-06-29T10:26:09.388Z;2023-06-20T17:24:57.085Z;PC - Kasse 61 - DE0330CPOS20061;CIOS-215261;CIOS-209248;CIOS-63858;CIOS-209257;DE0330CPOS20061;10.253.32.161;CIOS-209269;SN - PC - Kasse 61 - DE0330CPOS20061;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235478;2023-11-14T10:57:35.613Z;2023-06-20T17:24:57.086Z;PC - Kasse 61 - DE0400CPOS20061;CIOS-215261;CIOS-209248;CIOS-190015;CIOS-209257;DE0400CPOS20061;10.253.92.161;CIOS-209269;SN - PC - Kasse 61 - DE0400CPOS20061;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235479;2023-12-21T07:43:48.761Z;2023-06-20T17:24:57.138Z;PC - Kasse 61 - DE0401CPOS20061;CIOS-215261;CIOS-209248;CIOS-63875;CIOS-209257;DE0401CPOS20061;10.250.208.161;CIOS-209269;SN - PC - Kasse 61 - DE0401CPOS20061;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235480;2023-11-03T15:51:10.161Z;2023-06-20T17:24:57.139Z;PC - Kasse 65 - DE0404CPOS20065;CIOS-242533;CIOS-209248;CIOS-63762;CIOS-209253;DE0643CPOS20065;10.250.97.165;CIOS-209269;SN - PC - Kasse 65 - DE0643CPOS20065;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;Die Kasse wurde aus der NL404 in die NL 643 gebracht und installiert;
CIOS-235481;2023-12-21T07:39:12.407Z;2023-06-20T17:24:57.192Z;PC - Kasse 61 - DE0406CPOS20061;CIOS-215261;CIOS-209248;CIOS-63943;CIOS-209257;DE0406CPOS20061;10.253.156.161;CIOS-209269;SN - PC - Kasse 61 - DE0406CPOS20061;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235482;2023-06-29T10:26:09.512Z;2023-06-20T17:24:57.199Z;PC - Kasse 61 - DE0485CPOS20061;CIOS-215261;CIOS-209248;CIOS-63844;CIOS-209257;DE0485CPOS20061;10.253.8.161;CIOS-209269;SN - PC - Kasse 61 - DE0485CPOS20061;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235483;2023-12-21T08:49:56.757Z;2023-06-20T17:24:57.245Z;PC - Kasse 61 - DE0491CPOS20061;CIOS-215261;CIOS-209248;CIOS-63802;CIOS-209257;DE0491CPOS20061;10.250.160.161;CIOS-209269;SN - PC - Kasse 61 - DE0491CPOS20061;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235484;2023-06-29T10:26:09.551Z;2023-06-20T17:24:57.251Z;PC - Kasse 61 - DE0498CPOS20061;CIOS-215261;CIOS-209248;CIOS-63841;CIOS-209257;DE0498CPOS20061;10.250.0.161;CIOS-209269;SN - PC - Kasse 61 - DE0498CPOS20061;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235485;2023-11-03T13:40:02.616Z;2023-06-20T17:24:57.302Z;PC - Kasse 61 - DE0505CPOS20061;CIOS-215261;CIOS-209248;CIOS-63810;CIOS-209257;DE0505CPOS20061;10.250.168.161;CIOS-209269;SN - PC - Kasse 61 - DE0505CPOS20061;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235486;2023-06-29T10:26:09.588Z;2023-06-20T17:24:57.306Z;PC - Kasse 61 - DE0507CPOS20061;CIOS-215261;CIOS-209248;CIOS-63828;CIOS-209257;DE0507CPOS20061;10.250.212.161;CIOS-209269;SN - PC - Kasse 61 - DE0507CPOS20061;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235487;2023-06-29T10:26:09.612Z;2023-06-20T17:24:57.353Z;PC - Kasse 61 - DE0508CPOS20061;CIOS-215261;CIOS-209248;CIOS-63927;CIOS-209257;DE0508CPOS20061;10.253.120.161;CIOS-209269;SN - PC - Kasse 61 - DE0508CPOS20061;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235488;2023-06-29T10:26:09.640Z;2023-06-20T17:24:57.358Z;PC - Kasse 61 - DE0509CPOS20061;CIOS-215261;CIOS-209248;CIOS-63799;CIOS-209257;DE0509CPOS20061;10.250.152.161;CIOS-209269;SN - PC - Kasse 61 - DE0509CPOS20061;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235489;2023-12-08T07:38:48.842Z;2023-06-20T17:24:57.406Z;PC - Kasse 61 - DE0515CPOS20061;CIOS-215261;CIOS-209248;CIOS-63744;CIOS-209257;DE0515CPOS20061;10.250.16.161;CIOS-209269;SN - PC - Kasse 61 - DE0515CPOS20061;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235490;2023-11-03T13:56:25.353Z;2023-06-20T17:24:57.410Z;PC - Kasse 61 - DE0519CPOS20061;CIOS-215261;CIOS-209248;CIOS-63774;CIOS-209257;DE0519CPOS20061;10.250.100.161;CIOS-209269;SN - PC - Kasse 61 - DE0519CPOS20061;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235491;2023-11-29T14:44:42.971Z;2023-06-20T17:24:57.458Z;PC - Kasse 61 - DE0520CPOS20061;CIOS-215261;CIOS-209248;CIOS-63922;CIOS-209257;DE0520CPOS20061;10.250.101.161;CIOS-209269;SN - PC - Kasse 61 - DE0520CPOS20061;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-235492;2023-12-21T09:01:11.316Z;2023-06-20T17:24:57.465Z;PC - Kasse 61 - DE0521CPOS20061;CIOS-215261;CIOS-209248;CIOS-63772;CIOS-209257;DE0521CPOS20061;10.250.92.161;CIOS-209269;SN - PC - Kasse 61 - DE0521CPOS20061;CIOS-209262;;02.11.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
