Key,Updated,Created,Name,Arbeitsplatz,Kassentyp,NL Number,Betriebsstelle,Hostname,IP-Adresse,Modell,Seriennummer,Betriebssystem,Prozessor,Installationsdatum,Lifecycle Status,1st-Level-Service-Unit,2nd-Level-Service-Unit,External-Service-Provider,Kommentar,SCO/Bargeldabwicklung
CIOS-233472,14/Jul/23 9:16 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0596CPOS20002,Kasse 02,Checkoutkasse,596,Hauptkassenzone,DE0596CPOS20002,10.250.18.102,HP EOP,8CN2500HH7,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233473,04/Apr/24 6:52 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0597CPOS20002,Kasse 02,Checkoutkasse,597,Hauptkassenzone,DE0597CPOS20002,10.250.22.102,HP RP9,SN - PC - Kasse 02 - DE0597CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233474,29/Jan/24 2:50 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0598CPOS20002,Kasse 02,Checkoutkasse,598,Hauptkassenzone,DE0598CPOS20002,10.250.19.102,HP EOP,8CN350037W,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,29.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233475,08/Dec/23 7:43 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0599CPOS20002,Kasse 02,Checkoutkasse,599,Hauptkassenzone,DE0599CPOS20002,10.250.6.102,HP EOP,8CN3460J1Z,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,07.12.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233476,28/Feb/24 10:51 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0600CPOS20002,Kasse 02,Checkoutkasse,600,Hauptkassenzone,DE0600CPOS20002,10.253.192.102,HP EOP,8CN34609XS,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,30.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233477,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0601CPOS20002,Kasse 02,Checkoutkasse,601,Hauptkassenzone,DE0601CPOS20002,10.250.31.102,HP RP7,SN - PC - Kasse 02 - DE0601CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233478,09/Jan/24 2:59 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0602CPOS20002,Kasse 02,Checkoutkasse,602,Hauptkassenzone,DE0602CPOS20002,10.250.41.102,HP EOP,8CN34609W9,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,08.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233479,08/Dec/23 12:08 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0603CPOS20002,Kasse 02,Checkoutkasse,603,Hauptkassenzone,DE0603CPOS20002,10.250.39.102,HP EOP,8CN3410DXP,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,27.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233480,13/Nov/23 1:39 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0604CPOS20002,Kasse 02,Checkoutkasse,604,Hauptkassenzone,DE0604CPOS20002,10.250.33.102,HP EOP,SN - PC - Kasse 02 - DE0604CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,13.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233481,29/Nov/23 7:45 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0605CPOS20002,Kasse 02,Checkoutkasse,605,Hauptkassenzone,DE0605CPOS20002,10.250.45.102,HP EOP,8CN3410DW1,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,21.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233482,10/Nov/23 9:08 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0606CPOS20002,Kasse 02,Checkoutkasse,606,Hauptkassenzone,DE0606CPOS20002,10.250.49.102,HP EOP,8CN3360G1T,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,09.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233483,14/Nov/23 9:19 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0607CPOS20002,Kasse 02,Checkoutkasse,607,Hauptkassenzone,DE0607CPOS20002,10.250.46.102,HP EOP,8CN338077W,Windows 10,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,09.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233484,21/Dec/23 8:27 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0608CPOS20002,Kasse 02,Checkoutkasse,608,Hauptkassenzone,DE0608CPOS20002,10.250.42.102,HP EOP,8CN3360GKW,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,18.10.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233485,06/Jul/23 8:56 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0609CPOS20002,Kasse 02,Checkoutkasse,609,Hauptkassenzone,DE0609CPOS20002,10.250.34.102,HP EOP,8CN2500HBF,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233486,11/Oct/23 6:42 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0613CPOS20002,Kasse 02,Checkoutkasse,613,Hauptkassenzone,DE0613CPOS20002,10.250.57.102,HP EOP,SN - PC - Kasse 02 - DE0613CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,10.10.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233487,08/Dec/23 9:06 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0614CPOS20002,Kasse 02,Checkoutkasse,614,Hauptkassenzone,DE0614CPOS20002,10.250.53.102,HP EOP,8CN3460J1T,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,04.12.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233488,09/Feb/24 3:04 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0615CPOS20002,Kasse 02,Checkoutkasse,615,Hauptkassenzone,DE0615CPOS20002,10.250.50.102,HP EOP,8CN34609WJ,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,06.02.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233489,04/Jan/24 3:38 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0616CPOS20002,Kasse 02,Checkoutkasse,616,Hauptkassenzone,DE0616CPOS20002,10.250.75.102,HP EOP,8CN34609P6,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,02.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233490,08/Dec/23 8:13 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0617CPOS20002,Kasse 02,Checkoutkasse,617,Hauptkassenzone,DE0617CPOS20002,10.250.66.102,HP EOP,8CN2500HHG,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,21.04.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233491,03/Nov/23 3:18 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0618CPOS20002,Kasse 02,Checkoutkasse,618,Hauptkassenzone,DE0618CPOS20002,10.250.55.102,HP EOP,8CN33606CQ,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,25.10.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233492,29/Jan/24 10:27 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0619CPOS20002,Kasse 02,Checkoutkasse,619,Hauptkassenzone,DE0619CPOS20002,10.250.62.102,HP EOP,8CN3410DZ0,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,13.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233493,08/Dec/23 1:33 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0620CPOS20002,Kasse 02,Checkoutkasse,620,Hauptkassenzone,DE0620CPOS20002,10.250.54.102,HP EOP,8CN3410DL9,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,30.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233494,25/Jan/24 12:00 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0621CPOS20002,Kasse 02,Checkoutkasse,621,Hauptkassenzone,DE0621CPOS20002,10.250.63.102,HP RP9,SN - PC - Kasse 02 - DE0621CPOS20002,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233495,23/Jan/24 11:30 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0622CPOS20002,Kasse 02,Checkoutkasse,622,Hauptkassenzone,DE0622CPOS20002,10.250.59.102,HP EOP,8CN34609Y0,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,22.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233496,29/Nov/23 8:45 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0623CPOS20002,Kasse 02,Checkoutkasse,623,Hauptkassenzone,DE0623CPOS20002,10.250.67.102,HP EOP,8CN3410DZM,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,20.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233497,28/Feb/24 10:59 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0624CPOS20002,Kasse 02,Checkoutkasse,624,Hauptkassenzone,DE0624CPOS20002,10.250.61.102,HP EOP,8CN3410F2K,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,15.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233498,14/Nov/23 1:26 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0625CPOS20002,Kasse 02,Checkoutkasse,625,Hauptkassenzone,DE0625CPOS20002,10.250.65.102,HP EOP,8CN3360GD4,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,09.10.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233499,08/Dec/23 10:18 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0626CPOS20002,Kasse 02,Checkoutkasse,626,Hauptkassenzone,DE0626CPOS20002,10.250.69.102,HP EOP,SN - PC - Kasse 02 - DE0626CPOS20002,Windows 10,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,27.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233500,29/Nov/23 3:11 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0628CPOS20002,Kasse 02,Checkoutkasse,628,Hauptkassenzone,DE0628CPOS20002,10.250.78.102,HP EOP,8CN3410DJJ,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,20.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233501,21/Mar/24 4:44 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0629CPOS20002,Kasse 02,Checkoutkasse,629,Hauptkassenzone,DE0629CPOS20002,10.250.71.102,HP EOP,8CN35002KY,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,19.03.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233502,14/Nov/23 8:57 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0630CPOS20002,Kasse 02,Checkoutkasse,630,Hauptkassenzone,DE0630CPOS20002,10.250.108.102,HP EOP,8CN33806Z9,Windows 10,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,09.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233503,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0631CPOS20002,Kasse 02,Checkoutkasse,631,Hauptkassenzone,DE0631CPOS20002,10.250.73.102,HP RP9,SN - PC - Kasse 02 - DE0631CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233504,30/Oct/23 2:56 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0632CPOS20002,Kasse 02,Checkoutkasse,632,Hauptkassenzone,DE0632CPOS20002,10.250.74.102,HP EOP,8CN3360GDC,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,23.10.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233505,29/Nov/23 2:17 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0633CPOS20002,Kasse 02,Checkoutkasse,633,Hauptkassenzone,DE0633CPOS20002,10.250.79.102,HP EOP,8CN3410F0H,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,22.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233506,21/Dec/23 7:59 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0634CPOS20002,Kasse 02,Checkoutkasse,634,Hauptkassenzone,DE0634CPOS20002,10.250.81.102,HP EOP,8CN34607JM,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,05.12.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233507,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0635CPOS20002,Kasse 02,Checkoutkasse,635,Hauptkassenzone,DE0635CPOS20002,10.250.94.102,HP RP9,SN - PC - Kasse 02 - DE0635CPOS20002,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233508,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0636CPOS20002,Kasse 02,Checkoutkasse,636,Hauptkassenzone,DE0636CPOS20002,10.250.86.102,HP RP9,SN - PC - Kasse 02 - DE0636CPOS20002,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233509,03/Nov/23 2:11 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0637CPOS20002,Kasse 02,Checkoutkasse,637,Hauptkassenzone,DE0637CPOS20002,10.250.89.102,HP RP9,SN - PC - Kasse 02 - DE0637CPOS20002,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233510,03/Nov/23 2:30 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0638CPOS20002,Kasse 02,Checkoutkasse,638,Hauptkassenzone,DE0638CPOS20002,10.250.87.102,HP RP9,SN - PC - Kasse 02 - DE0638CPOS20002,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233511,06/Dec/23 8:08 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0639CPOS20002,Kasse 02,Checkoutkasse,639,Hauptkassenzone,DE0639CPOS20002,10.250.85.102,HP EOP,SN - PC - Kasse 02 - DE0639CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,04.12.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233512,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0642CPOS20002,Kasse 02,Checkoutkasse,642,Hauptkassenzone,DE0642CPOS20002,10.250.90.102,HP RP9,SN - PC - Kasse 02 - DE0642CPOS20002,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233513,03/Nov/23 3:45 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0643CPOS20002,Kasse 02,Checkoutkasse,643,Hauptkassenzone,DE0643CPOS20002,10.250.97.102,HP RP9,SN - PC - Kasse 02 - DE0643CPOS20002,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233514,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0645CPOS20002,Kasse 02,Checkoutkasse,645,Hauptkassenzone,DE0645CPOS20002,10.253.45.102,HP RP9,SN - PC - Kasse 02 - DE0645CPOS20002,Windows 10,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233515,21/Dec/23 8:21 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0646CPOS20002,Kasse 02,Checkoutkasse,646,Hauptkassenzone,DE0646CPOS20002,10.250.91.102,HP RP9,SN - PC - Kasse 02 - DE0646CPOS20002,Windows 10 Pro,Intel(R) Pentium(R) Dual  CPU  E2160  @ 1.80GHz,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233516,14/Nov/23 8:11 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0647CPOS20002,Kasse 02,Checkoutkasse,647,Hauptkassenzone,DE0647CPOS20002,10.250.93.102,HP RP7,8CN3380778,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,08.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233517,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0648CPOS20002,Kasse 02,Checkoutkasse,648,Hauptkassenzone,DE0648CPOS20002,10.250.95.102,HP RP9,SN - PC - Kasse 02 - DE0648CPOS20002,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233518,12/Feb/24 12:31 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0649CPOS20002,Kasse 02,Checkoutkasse,649,Hauptkassenzone,DE0649CPOS20002,10.250.98.102,HP RP9,SN - PC - Kasse 02 - DE0649CPOS20002,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233519,13/Nov/23 3:43 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0650CPOS20002,Kasse 02,Checkoutkasse,650,Hauptkassenzone,DE0650CPOS20002,10.253.124.102,HP EOP,8CN3410F1P,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,13.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233520,08/Nov/23 7:40 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0651CPOS20002,Kasse 02,Checkoutkasse,651,Hauptkassenzone,DE0651CPOS20002,10.250.110.102,HP EOP,8CN33806VR,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,02.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233521,03/Nov/23 2:24 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0652CPOS20002,Kasse 02,Checkoutkasse,652,Hauptkassenzone,DE0652CPOS20002,10.250.99.102,HP RP9,SN - PC - Kasse 02 - DE0652CPOS20002,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233522,27/Nov/23 7:55 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0654CPOS20002,Kasse 02,Checkoutkasse,654,Hauptkassenzone,DE0654CPOS20002,10.250.111.102,HP RP9,SN - PC - Kasse 02 - DE0654CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233523,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0655CPOS20002,Kasse 02,Mobile Kasse,655,Hauptkassenzone,DE0655CPOS20002,10.250.103.102,HP RP9,SN - PC - Kasse 02 - DE0655CPOS20002,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233524,13/Feb/24 7:51 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0656CPOS20002,Kasse 02,Checkoutkasse,656,Hauptkassenzone,DE0656CPOS20002,10.250.102.102,HP RP9,SN - PC - Kasse 02 - DE0656CPOS20002,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233525,14/Nov/23 1:17 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0657CPOS20002,Kasse 02,Checkoutkasse,657,Hauptkassenzone,DE0657CPOS20002,10.250.145.102,HP EOP,8CN3360FX8,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,25.10.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233526,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0658CPOS20002,Kasse 02,Checkoutkasse,658,Hauptkassenzone,DE0658CPOS20002,10.250.105.102,HP RP9,SN - PC - Kasse 02 - DE0658CPOS20002,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233527,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0659CPOS20002,Kasse 02,Checkoutkasse,659,Hauptkassenzone,DE0659CPOS20002,10.250.107.102,HP RP9,SN - PC - Kasse 02 - DE0659CPOS20002,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233528,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0661CPOS20002,Kasse 02,Checkoutkasse,661,Hauptkassenzone,DE0661CPOS20002,10.250.106.102,HP RP9,SN - PC - Kasse 02 - DE0661CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233529,11/Jan/24 1:15 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0662CPOS20002,Kasse 02,Checkoutkasse,662,Hauptkassenzone,DE0662CPOS20002,10.250.113.102,HP RP9,SN - PC - Kasse 02 - DE0662CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233530,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0663CPOS20002,Kasse 02,Checkoutkasse,663,Hauptkassenzone,DE0663CPOS20002,10.250.114.102,HP RP9,SN - PC - Kasse 02 - DE0663CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233531,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0664CPOS20002,Kasse 02,Checkoutkasse,664,Hauptkassenzone,DE0664CPOS20002,10.250.115.102,HP RP9,SN - PC - Kasse 02 - DE0664CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233532,18/Jan/24 9:58 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0666CPOS20002,Kasse 02,Checkoutkasse,666,Hauptkassenzone,DE0666CPOS20002,10.250.118.102,HP EOP,SN - PC - Kasse 02 - DE0666CPOS20002,Windows 10,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,18.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233533,21/Feb/24 1:46 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0667CPOS20002,Kasse 02,Checkoutkasse,667,Hauptkassenzone,DE0667CPOS20002,10.250.119.102,HP RP9,SN - PC - Kasse 02 - DE0667CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233534,18/Jan/24 3:21 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0668CPOS20002,Kasse 02,Checkoutkasse,668,Hauptkassenzone,DE0668CPOS20002,10.250.121.102,HP EOP,8CN35002KF,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,16.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233535,12/Jan/24 12:49 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0669CPOS20002,Kasse 02,Checkoutkasse,669,Hauptkassenzone,DE0669CPOS20002,10.250.122.102,HP RP9,SN - PC - Kasse 02 - DE0669CPOS20002,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233536,02/Feb/24 8:16 AM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0812CPOS20002,Kasse 02,Checkoutkasse,812,Hauptkassenzone,DE0812CPOS20002,10.250.88.102,HP EOP,SN - PC - Kasse 02 - DE0812CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,02.02.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233537,12/Jan/24 12:26 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0814CPOS20002,Kasse 02,Checkoutkasse,814,Hauptkassenzone,DE0814CPOS20002,10.250.48.102,HP EOP,SN - PC - Kasse 02 - DE0814CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,10.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233538,02/Feb/24 12:20 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0840CPOS20002,Kasse 02,Mobile Kasse,840,Hauptkassenzone,DE0840CPOS20002,10.250.36.102,HP EOP,SN - PC - Kasse 02 - DE0840CPOS20002,Windows 10 Pro,,02.02.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-233539,01/Feb/24 12:00 PM,20/Jun/23 5:24 PM,PC - Kasse 02 - DE0850CPOS20002,Kasse 02,Checkoutkasse,850,Hauptkassenzone,DE0850CPOS20002,10.250.84.102,HP EOP,SN - PC - Kasse 02 - DE0850CPOS20002,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,01.02.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
